ID,Age,Gender,Residence.Ownership,number.of.dependants,status
683,39,MALE,OWNED,5,GOOD
684,22,MALE,PARENTS,1,GOOD
685,29,MALE,RENT,0,GOOD
686,31,FEMALE,OWNED,5,BAD
687,41,FEMALE,PARENTS,3,GOOD
688,42,MALE,OWNED,1,GOOD
689,41,MALE,OTHERS,0,BAD
690,38,MALE,PARENTS,4,GOOD
691,26,MALE,OWNED,0,GOOD
692,41,MALE,OWNED,2,GOOD
693,39,MALE,OWNED,4,BAD
694,33,FEMALE,OWNED,3,GOOD
695,31,MALE,PARENTS,0,GOOD
696,35,FEMALE,RENT,0,GOOD
697,26,FEMALE,OWNED,1,GOOD
698,45,FEMALE,OTHERS,4,GOOD
699,44,FEMALE,OTHERS,1,GOOD
700,37,MALE,PARENTS,3,GOOD
701,33,FEMALE,OWNED,5,GOOD
702,33,MALE,OWNED,4,GOOD
703,44,FEMALE,RENT,1,GOOD
704,30,FEMALE,OWNED,4,GOOD
705,38,FEMALE,RENT,0,GOOD
706,33,MALE,OWNED,3,GOOD
707,35,FEMALE,RENT,4,BAD
708,41,MALE,RENT,4,BAD
709,35,MALE,OWNED,3,GOOD
710,39,FEMALE,OWNED,3,GOOD
711,31,MALE,OTHERS,3,GOOD
712,34,FEMALE,OWNED,2,GOOD
713,34,MALE,OTHERS,5,BAD
714,38,MALE,PARENTS,0,BAD
715,42,MALE,OWNED,4,BAD
716,29,MALE,RENT,3,GOOD
717,45,FEMALE,OWNED,5,GOOD
718,35,MALE,OTHERS,4,GOOD
719,43,MALE,RENT,2,BAD
720,37,MALE,OWNED,1,GOOD
721,31,FEMALE,OWNED,1,GOOD
722,40,FEMALE,OWNED,2,GOOD
723,36,MALE,RENT,3,BAD
724,33,MALE,OWNED,0,GOOD
725,42,MALE,OWNED,1,GOOD
726,42,MALE,OWNED,2,GOOD
727,33,MALE,OWNED,3,BAD
728,36,MALE,OWNED,0,GOOD
729,28,MALE,RENT,0,GOOD
730,36,MALE,OWNED,4,GOOD
731,33,FEMALE,OWNED,1,GOOD
732,31,FEMALE,OTHERS,5,GOOD
733,33,FEMALE,OTHERS,0,GOOD
734,41,MALE,OWNED,2,GOOD
735,37,MALE,RENT,2,BAD
736,39,MALE,OWNED,4,GOOD
737,43,FEMALE,RENT,4,BAD
738,40,FEMALE,OWNED,5,GOOD
739,46,MALE,OWNED,4,GOOD
740,38,FEMALE,OWNED,1,GOOD
741,42,FEMALE,OTHERS,3,GOOD
742,31,FEMALE,OTHERS,1,BAD
743,32,MALE,OTHERS,3,BAD
744,34,MALE,OWNED,1,GOOD
745,44,MALE,RENT,5,GOOD
746,36,MALE,PARENTS,2,GOOD
747,31,FEMALE,OWNED,2,GOOD
748,37,FEMALE,OWNED,5,GOOD
749,41,MALE,RENT,5,BAD
750,29,FEMALE,RENT,1,BAD
751,37,FEMALE,OWNED,3,GOOD
752,31,FEMALE,OWNED,2,GOOD
753,36,MALE,RENT,4,BAD
754,39,MALE,OWNED,0,GOOD
755,30,MALE,OWNED,2,GOOD
756,39,MALE,RENT,1,BAD
757,42,FEMALE,OWNED,1,GOOD
758,44,FEMALE,OWNED,3,GOOD
759,35,MALE,RENT,0,GOOD
760,32,FEMALE,OWNED,1,GOOD
761,33,MALE,OWNED,3,GOOD
762,44,FEMALE,OWNED,5,GOOD
763,23,MALE,OWNED,1,GOOD
764,41,FEMALE,OWNED,5,GOOD
765,36,FEMALE,OWNED,4,GOOD
766,40,FEMALE,OTHERS,1,GOOD
767,27,MALE,OWNED,1,GOOD
768,34,FEMALE,OWNED,4,GOOD
769,45,MALE,OWNED,0,GOOD
770,33,MALE,OWNED,4,BAD
771,37,MALE,OWNED,2,GOOD
772,34,MALE,OWNED,5,BAD
773,38,FEMALE,RENT,5,GOOD
774,31,FEMALE,PARENTS,2,GOOD
775,33,FEMALE,RENT,3,GOOD
776,35,MALE,OWNED,1,GOOD
777,29,MALE,OWNED,0,GOOD
778,43,MALE,RENT,1,BAD
779,41,FEMALE,OWNED,4,GOOD
780,38,FEMALE,PARENTS,1,GOOD
781,25,FEMALE,OWNED,0,GOOD
782,40,FEMALE,OWNED,1,GOOD
783,37,MALE,OWNED,5,BAD
784,38,FEMALE,OWNED,3,GOOD
785,39,MALE,OWNED,2,GOOD
786,29,MALE,OWNED,1,GOOD
787,31,FEMALE,OWNED,1,GOOD
788,46,MALE,RENT,5,GOOD
789,30,MALE,OWNED,3,GOOD
790,41,FEMALE,RENT,4,BAD
791,29,FEMALE,RENT,0,GOOD
792,26,MALE,OWNED,0,GOOD
793,40,FEMALE,RENT,5,GOOD
794,31,MALE,RENT,1,BAD
795,31,MALE,OTHERS,2,BAD
796,31,FEMALE,RENT,3,BAD
797,36,FEMALE,OTHERS,0,GOOD
798,40,MALE,OWNED,4,GOOD
799,34,FEMALE,RENT,4,BAD
800,27,FEMALE,PARENTS,1,GOOD
801,32,MALE,RENT,0,BAD
802,30,FEMALE,OTHERS,0,GOOD
803,31,FEMALE,OWNED,3,GOOD
804,36,FEMALE,OWNED,0,GOOD
805,42,FEMALE,RENT,0,GOOD
806,40,MALE,RENT,0,BAD
807,27,FEMALE,PARENTS,3,GOOD
808,30,MALE,OWNED,5,GOOD
809,33,MALE,PARENTS,1,BAD
810,30,MALE,RENT,4,BAD
811,40,MALE,RENT,2,GOOD
812,40,MALE,OWNED,4,BAD
813,38,MALE,OWNED,0,GOOD
814,36,MALE,RENT,4,BAD
815,29,FEMALE,OWNED,0,GOOD
816,32,MALE,RENT,0,BAD
817,36,FEMALE,RENT,1,GOOD
818,44,MALE,OWNED,0,GOOD
819,31,MALE,RENT,5,BAD
820,32,MALE,OWNED,1,GOOD
821,33,FEMALE,OWNED,0,GOOD
822,46,MALE,RENT,3,GOOD
823,31,FEMALE,RENT,5,GOOD
824,24,MALE,PARENTS,1,BAD
825,33,FEMALE,RENT,0,GOOD
826,27,MALE,OWNED,0,BAD
827,36,MALE,OWNED,2,GOOD
828,38,MALE,OWNED,3,GOOD
829,35,MALE,PARENTS,5,GOOD
830,37,FEMALE,RENT,5,BAD
831,36,FEMALE,OWNED,3,GOOD
832,35,MALE,RENT,4,BAD
833,32,MALE,OWNED,3,GOOD
834,35,FEMALE,RENT,3,BAD
835,33,FEMALE,OTHERS,2,GOOD
836,22,MALE,PARENTS,1,BAD
837,31,FEMALE,OTHERS,2,GOOD
838,45,MALE,OTHERS,1,GOOD
839,35,FEMALE,PARENTS,0,GOOD
840,30,MALE,RENT,1,BAD
841,41,FEMALE,RENT,4,BAD
842,33,FEMALE,OWNED,4,GOOD
843,35,MALE,OWNED,0,GOOD
844,47,MALE,PARENTS,4,GOOD
845,37,MALE,OWNED,1,GOOD
846,39,FEMALE,RENT,0,GOOD
847,23,FEMALE,PARENTS,1,GOOD
848,36,MALE,OTHERS,4,BAD
849,44,MALE,OWNED,0,GOOD
850,37,MALE,OWNED,5,GOOD
851,32,FEMALE,OWNED,3,GOOD
852,40,MALE,OWNED,3,GOOD
853,33,MALE,RENT,3,BAD
854,24,MALE,PARENTS,0,GOOD
855,31,FEMALE,OWNED,5,GOOD
856,40,MALE,OWNED,0,GOOD
857,33,MALE,RENT,5,BAD
858,21,FEMALE,PARENTS,1,BAD
859,41,FEMALE,OWNED,3,GOOD
860,30,FEMALE,OWNED,4,GOOD
861,32,MALE,OWNED,5,GOOD
862,34,MALE,RENT,4,BAD
863,35,MALE,RENT,5,BAD
864,30,MALE,OTHERS,0,GOOD
865,37,MALE,PARENTS,2,GOOD
866,32,MALE,OTHERS,2,GOOD
867,34,MALE,PARENTS,4,BAD
868,38,MALE,RENT,2,GOOD
869,26,MALE,RENT,0,BAD
870,39,MALE,OWNED,2,GOOD
871,34,FEMALE,RENT,3,BAD
872,33,MALE,RENT,1,BAD
873,40,MALE,OWNED,1,GOOD
874,38,MALE,RENT,4,BAD
875,45,FEMALE,OWNED,0,GOOD
876,26,FEMALE,OTHERS,0,GOOD
877,27,MALE,PARENTS,4,BAD
878,32,FEMALE,OWNED,5,GOOD
879,43,MALE,OWNED,2,BAD
880,36,FEMALE,PARENTS,0,GOOD
881,30,MALE,OWNED,1,GOOD
882,43,FEMALE,RENT,2,BAD
883,44,FEMALE,OWNED,5,GOOD
884,44,FEMALE,OTHERS,5,GOOD
885,30,FEMALE,OWNED,4,GOOD
886,34,MALE,OWNED,1,GOOD
887,39,MALE,RENT,5,BAD
888,30,MALE,OTHERS,2,GOOD
889,33,FEMALE,OWNED,1,GOOD
890,41,FEMALE,OWNED,1,GOOD
891,27,MALE,OWNED,1,GOOD
892,20,FEMALE,PARENTS,1,BAD
893,36,FEMALE,RENT,1,GOOD
894,34,MALE,PARENTS,4,BAD
895,33,FEMALE,OWNED,4,BAD
896,26,FEMALE,OWNED,1,GOOD
897,41,MALE,RENT,0,BAD
898,34,MALE,OTHERS,5,BAD
899,37,MALE,RENT,2,BAD
900,38,FEMALE,OWNED,3,GOOD
901,40,MALE,OTHERS,5,BAD
902,36,FEMALE,OWNED,3,GOOD
903,43,MALE,PARENTS,0,GOOD
904,43,MALE,OTHERS,3,GOOD
905,38,MALE,RENT,2,GOOD
906,47,FEMALE,OWNED,4,GOOD
907,33,MALE,RENT,4,BAD
908,32,FEMALE,OWNED,0,GOOD
909,42,FEMALE,OWNED,3,GOOD
910,42,MALE,OWNED,5,GOOD
911,28,FEMALE,RENT,4,BAD
912,45,FEMALE,OTHERS,5,GOOD
913,21,FEMALE,OWNED,1,GOOD
914,33,MALE,OWNED,0,GOOD
915,30,MALE,PARENTS,1,GOOD
916,42,FEMALE,OTHERS,2,GOOD
917,40,MALE,OWNED,5,GOOD
918,41,FEMALE,OWNED,5,GOOD
919,37,FEMALE,OWNED,1,GOOD
920,41,MALE,PARENTS,4,GOOD
921,38,MALE,OWNED,1,GOOD
922,33,FEMALE,RENT,1,GOOD
923,32,MALE,RENT,5,BAD
924,28,FEMALE,OWNED,5,GOOD
925,40,FEMALE,RENT,5,BAD
926,36,FEMALE,RENT,2,BAD
927,20,FEMALE,PARENTS,1,BAD
928,39,MALE,OWNED,0,GOOD
929,35,FEMALE,PARENTS,5,GOOD
930,41,MALE,RENT,0,GOOD
931,47,FEMALE,OWNED,1,GOOD
932,26,MALE,OWNED,1,GOOD
933,43,MALE,OWNED,1,GOOD
934,35,MALE,OTHERS,1,GOOD
935,34,FEMALE,OWNED,4,BAD
936,32,MALE,OWNED,5,GOOD
937,33,MALE,RENT,4,BAD
938,36,MALE,OWNED,2,GOOD
939,25,MALE,PARENTS,1,BAD
940,32,FEMALE,OWNED,2,GOOD
941,29,MALE,OWNED,1,GOOD
942,32,FEMALE,OWNED,4,GOOD
943,32,MALE,OTHERS,5,BAD
944,33,MALE,OWNED,2,GOOD
945,41,MALE,OWNED,1,GOOD
946,32,FEMALE,RENT,0,GOOD
947,40,MALE,OWNED,4,BAD
948,17,FEMALE,PARENTS,0,BAD
949,33,MALE,RENT,2,BAD
950,35,FEMALE,PARENTS,2,GOOD
951,33,MALE,OWNED,5,GOOD
952,23,MALE,OWNED,1,GOOD
953,28,MALE,OWNED,1,BAD
954,38,FEMALE,RENT,2,GOOD
955,34,MALE,OWNED,2,BAD
956,38,FEMALE,PARENTS,1,GOOD
957,40,FEMALE,OWNED,3,GOOD
958,43,FEMALE,OWNED,5,GOOD
959,45,FEMALE,OWNED,2,GOOD
960,46,MALE,PARENTS,3,GOOD
961,36,MALE,OTHERS,5,BAD
962,31,MALE,OWNED,5,GOOD
963,38,FEMALE,OTHERS,1,GOOD
964,41,MALE,OWNED,3,BAD
965,27,FEMALE,OTHERS,0,GOOD
966,41,MALE,OWNED,5,GOOD
967,30,MALE,OWNED,1,BAD
968,38,FEMALE,OWNED,1,GOOD
969,34,MALE,OWNED,5,GOOD
970,40,MALE,OTHERS,2,GOOD
971,40,FEMALE,OWNED,1,GOOD
972,50,MALE,OWNED,2,GOOD
973,29,MALE,OWNED,1,GOOD
974,28,FEMALE,OWNED,1,BAD
975,49,MALE,RENT,2,GOOD
976,35,FEMALE,OWNED,0,GOOD
977,43,MALE,OWNED,3,BAD
978,27,FEMALE,OWNED,0,GOOD
979,32,MALE,PARENTS,2,GOOD
980,29,FEMALE,RENT,0,GOOD
981,34,MALE,OWNED,0,GOOD
982,42,MALE,OWNED,1,GOOD
983,30,MALE,RENT,5,BAD
984,35,MALE,OWNED,2,GOOD
985,40,FEMALE,RENT,2,GOOD
986,36,MALE,RENT,5,GOOD
987,33,MALE,RENT,5,BAD
988,28,FEMALE,OWNED,0,BAD
989,28,MALE,OWNED,0,GOOD
990,29,MALE,OWNED,4,GOOD
991,30,FEMALE,OWNED,5,BAD
992,22,MALE,RENT,1,BAD
993,31,FEMALE,OWNED,3,GOOD
994,42,MALE,OWNED,3,GOOD
995,34,FEMALE,OWNED,0,GOOD
996,37,FEMALE,PARENTS,0,GOOD
997,32,MALE,OWNED,3,GOOD
998,42,MALE,OWNED,1,GOOD
999,30,MALE,OTHERS,1,GOOD
1000,34,FEMALE,PARENTS,3,GOOD
1001,25,FEMALE,OWNED,0,GOOD
1002,22,FEMALE,PARENTS,1,BAD
1003,36,MALE,OTHERS,2,GOOD
1004,31,FEMALE,RENT,5,GOOD
1005,33,FEMALE,RENT,5,BAD
1006,35,MALE,RENT,3,BAD
1007,41,MALE,OWNED,5,GOOD
1008,30,MALE,OWNED,0,GOOD
1009,30,MALE,OWNED,1,BAD
1010,29,MALE,OWNED,2,GOOD
1011,35,FEMALE,OWNED,0,GOOD
1012,32,MALE,RENT,2,BAD
1013,48,FEMALE,RENT,2,GOOD
1014,26,MALE,OWNED,5,BAD
1015,35,FEMALE,OWNED,2,GOOD
1016,37,MALE,OWNED,4,BAD
1017,34,FEMALE,RENT,4,GOOD
1018,33,FEMALE,RENT,3,BAD
1019,37,FEMALE,OWNED,4,GOOD
1020,37,MALE,OWNED,3,GOOD
1021,35,FEMALE,OWNED,4,GOOD
1022,40,MALE,OWNED,2,GOOD
1023,41,MALE,OWNED,1,GOOD
1024,25,FEMALE,RENT,0,BAD
1025,41,MALE,RENT,4,BAD
1026,38,FEMALE,OWNED,4,GOOD
1027,31,MALE,RENT,4,BAD
1028,38,MALE,OTHERS,4,BAD
1029,42,MALE,RENT,1,GOOD
1030,36,FEMALE,OWNED,3,GOOD
1031,38,FEMALE,RENT,0,BAD
1032,35,MALE,OWNED,3,GOOD
1033,34,FEMALE,OWNED,2,BAD
1034,33,MALE,RENT,4,GOOD
1035,26,FEMALE,OWNED,1,GOOD
1036,31,FEMALE,PARENTS,1,GOOD
1037,35,FEMALE,OWNED,3,GOOD
1038,40,FEMALE,OWNED,1,GOOD
1039,30,FEMALE,OWNED,4,GOOD
1040,28,MALE,OWNED,0,GOOD
1041,42,FEMALE,OWNED,0,GOOD
1042,43,MALE,OWNED,3,GOOD
1043,40,MALE,PARENTS,4,GOOD
1044,30,FEMALE,PARENTS,3,BAD
1045,34,FEMALE,OTHERS,1,GOOD
1046,34,FEMALE,OWNED,4,GOOD
1047,33,MALE,OWNED,0,BAD
1048,38,MALE,RENT,3,BAD
1049,41,FEMALE,OWNED,1,GOOD
1050,33,MALE,OWNED,5,GOOD
1051,38,FEMALE,RENT,0,GOOD
1052,32,MALE,OWNED,0,GOOD
1053,32,FEMALE,RENT,0,GOOD
1054,36,MALE,OWNED,2,GOOD
1055,34,MALE,RENT,3,BAD
1056,36,FEMALE,RENT,3,BAD
1057,34,FEMALE,RENT,3,GOOD
1058,36,FEMALE,OWNED,1,GOOD
1059,32,MALE,OTHERS,1,BAD
1060,35,FEMALE,OWNED,1,GOOD
1061,37,MALE,OWNED,5,GOOD
1062,33,MALE,PARENTS,4,BAD
1063,38,FEMALE,OWNED,5,GOOD
1064,35,FEMALE,OWNED,3,GOOD
1065,31,MALE,RENT,2,BAD
1066,40,MALE,RENT,3,GOOD
1067,35,FEMALE,OWNED,0,GOOD
1068,33,MALE,OWNED,2,GOOD
1069,36,FEMALE,RENT,0,GOOD
1070,46,MALE,OWNED,5,BAD
1071,35,FEMALE,OWNED,3,GOOD
1072,32,MALE,RENT,2,BAD
1073,37,FEMALE,OWNED,3,GOOD
1074,47,MALE,OWNED,4,GOOD
1075,38,FEMALE,OWNED,5,GOOD
1076,36,MALE,OWNED,3,BAD
1077,34,FEMALE,OWNED,0,GOOD
1078,39,MALE,PARENTS,0,GOOD
1079,25,FEMALE,OWNED,1,GOOD
1080,44,MALE,OTHERS,0,BAD
1081,35,FEMALE,RENT,4,BAD
1082,24,FEMALE,OWNED,0,GOOD
1083,35,FEMALE,RENT,3,BAD
1084,30,MALE,OTHERS,3,GOOD
1085,32,MALE,PARENTS,5,GOOD
1086,39,MALE,OWNED,2,GOOD
1087,43,MALE,RENT,0,GOOD
1088,37,MALE,OWNED,2,GOOD
1089,38,FEMALE,PARENTS,1,GOOD
1090,34,FEMALE,OTHERS,1,GOOD
1091,25,MALE,OWNED,1,GOOD
1092,36,FEMALE,OWNED,4,GOOD
1093,43,FEMALE,OWNED,5,BAD
1094,34,FEMALE,OTHERS,0,GOOD
1095,24,MALE,OWNED,1,GOOD
1096,23,MALE,RENT,1,BAD
1097,43,MALE,OWNED,1,GOOD
1098,37,MALE,OWNED,0,GOOD
1099,35,MALE,RENT,5,BAD
1100,25,MALE,OWNED,1,GOOD
1101,34,MALE,OWNED,5,BAD
1102,33,FEMALE,OTHERS,1,GOOD
1103,21,FEMALE,PARENTS,1,GOOD
1104,38,MALE,OWNED,1,GOOD
1105,36,MALE,OTHERS,2,GOOD
1106,39,MALE,PARENTS,5,BAD
1107,41,FEMALE,OWNED,1,GOOD
1108,28,FEMALE,RENT,1,GOOD
1109,25,MALE,OTHERS,1,BAD
1110,39,FEMALE,OWNED,3,GOOD
1111,34,FEMALE,OWNED,0,GOOD
1112,38,MALE,RENT,3,BAD
1113,33,FEMALE,RENT,3,BAD
1114,34,FEMALE,PARENTS,0,GOOD
1115,30,FEMALE,OWNED,0,GOOD
1116,29,MALE,OWNED,0,GOOD
1117,46,FEMALE,OWNED,3,GOOD
1118,42,MALE,OWNED,1,GOOD
1119,46,FEMALE,OWNED,3,GOOD
1120,44,MALE,RENT,2,BAD
1121,40,MALE,OWNED,2,GOOD
1122,36,FEMALE,RENT,5,BAD
1123,34,FEMALE,OWNED,4,GOOD
1124,40,MALE,RENT,1,GOOD
1125,30,MALE,PARENTS,0,GOOD
1126,33,MALE,OWNED,1,GOOD
1127,36,FEMALE,OTHERS,5,GOOD
1128,36,MALE,OTHERS,1,BAD
1129,35,MALE,OTHERS,0,GOOD
1130,43,MALE,OWNED,5,GOOD
1131,41,FEMALE,OWNED,2,GOOD
1132,29,MALE,PARENTS,1,GOOD
1133,31,MALE,RENT,0,GOOD
1134,35,FEMALE,OWNED,1,GOOD
1135,34,MALE,OTHERS,2,GOOD
1136,43,FEMALE,OWNED,4,GOOD
1137,30,MALE,RENT,0,BAD
1138,43,MALE,OTHERS,4,BAD
1139,33,FEMALE,PARENTS,0,GOOD
1140,41,MALE,RENT,5,GOOD
1141,33,FEMALE,OWNED,3,GOOD
1142,36,MALE,RENT,1,GOOD
1143,31,MALE,OWNED,1,GOOD
1144,27,MALE,OWNED,0,GOOD
1145,25,MALE,PARENTS,1,BAD
1146,39,FEMALE,RENT,3,BAD
1147,31,MALE,OWNED,0,GOOD
1148,32,MALE,OWNED,1,GOOD
1149,39,MALE,OWNED,1,GOOD
1150,46,FEMALE,OWNED,1,GOOD
1151,38,FEMALE,RENT,1,GOOD
1152,34,FEMALE,OTHERS,4,BAD
1153,31,MALE,OWNED,1,GOOD
1154,31,MALE,RENT,0,BAD
1155,26,FEMALE,OWNED,0,GOOD
1156,22,MALE,PARENTS,0,GOOD
1157,24,MALE,RENT,1,BAD
1158,35,FEMALE,OWNED,2,GOOD
1159,28,FEMALE,OWNED,0,GOOD
1160,39,FEMALE,OWNED,3,GOOD
1161,45,FEMALE,OWNED,0,GOOD
1162,37,MALE,RENT,4,BAD
1163,35,FEMALE,OWNED,4,GOOD
1164,30,FEMALE,PARENTS,1,GOOD
1165,41,MALE,OWNED,4,GOOD
1166,34,FEMALE,RENT,3,GOOD
1167,46,MALE,OWNED,2,GOOD
1168,33,MALE,OTHERS,0,GOOD
1169,35,FEMALE,PARENTS,5,GOOD
1170,39,FEMALE,RENT,4,BAD
1171,28,FEMALE,OWNED,2,GOOD
1172,32,FEMALE,RENT,1,BAD
1173,38,FEMALE,OWNED,1,GOOD
1174,35,MALE,RENT,2,BAD
1175,38,FEMALE,OWNED,0,GOOD
1176,28,MALE,PARENTS,1,BAD
1177,47,MALE,OWNED,2,GOOD
1178,34,FEMALE,RENT,0,GOOD
1179,35,FEMALE,OWNED,5,GOOD
1180,36,MALE,OWNED,3,GOOD
1181,42,MALE,RENT,4,BAD
1182,33,MALE,OTHERS,2,BAD
1183,39,FEMALE,OWNED,0,GOOD
1184,40,MALE,OWNED,1,GOOD
1185,41,MALE,OWNED,5,GOOD
1186,36,MALE,RENT,4,BAD
1187,37,FEMALE,RENT,4,GOOD
1188,30,FEMALE,RENT,0,BAD
1189,47,MALE,PARENTS,0,GOOD
1190,43,MALE,OTHERS,0,GOOD
1191,38,MALE,RENT,5,BAD
1192,34,MALE,PARENTS,1,GOOD
1193,29,MALE,RENT,0,GOOD
1194,42,MALE,OTHERS,4,BAD
1195,38,MALE,OTHERS,3,GOOD
1196,30,FEMALE,RENT,0,GOOD
1197,22,MALE,PARENTS,1,BAD
1198,40,FEMALE,OWNED,5,GOOD
1199,34,MALE,OTHERS,4,BAD
1200,36,FEMALE,RENT,4,BAD
1201,38,MALE,OWNED,3,GOOD
1202,42,MALE,OWNED,2,GOOD
1203,39,MALE,OWNED,2,GOOD
1204,26,FEMALE,OWNED,1,GOOD
1205,42,MALE,OTHERS,4,BAD
1206,37,FEMALE,OWNED,5,BAD
1207,35,FEMALE,OWNED,5,GOOD
1208,35,FEMALE,OWNED,2,GOOD
1209,28,MALE,OWNED,3,BAD
1210,42,FEMALE,RENT,3,BAD
1211,37,MALE,OWNED,5,BAD
1212,24,FEMALE,OWNED,1,GOOD
1213,29,FEMALE,RENT,0,GOOD
1214,34,FEMALE,RENT,5,BAD
1215,32,MALE,OWNED,0,GOOD
1216,29,MALE,RENT,1,GOOD
1217,38,MALE,RENT,4,BAD
1218,44,FEMALE,RENT,4,BAD
1219,32,FEMALE,OWNED,4,GOOD
1220,36,MALE,OWNED,4,GOOD
1221,34,MALE,OWNED,5,GOOD
1222,41,FEMALE,PARENTS,0,GOOD
1223,47,FEMALE,RENT,3,GOOD
1224,37,MALE,OWNED,0,GOOD
1225,22,MALE,PARENTS,0,BAD
1226,43,MALE,RENT,5,BAD
1227,41,FEMALE,RENT,0,GOOD
1228,36,MALE,PARENTS,4,BAD
1229,34,FEMALE,OWNED,1,GOOD
1230,28,MALE,OWNED,2,GOOD
1231,35,MALE,RENT,5,BAD
1232,42,FEMALE,RENT,1,BAD
1233,37,MALE,OWNED,3,GOOD
1234,25,MALE,PARENTS,1,BAD
1235,45,MALE,OWNED,3,GOOD
1236,25,MALE,OWNED,0,GOOD
1237,25,FEMALE,RENT,1,GOOD
1238,30,MALE,RENT,3,BAD
1239,49,MALE,OWNED,2,GOOD
1240,28,MALE,OWNED,0,GOOD
1241,34,FEMALE,RENT,2,GOOD
1242,28,MALE,OWNED,0,GOOD
1243,36,MALE,OWNED,2,GOOD
1244,36,FEMALE,OWNED,0,GOOD
1245,34,MALE,OWNED,4,BAD
1246,30,MALE,OWNED,1,GOOD
1247,40,MALE,RENT,2,BAD
1248,32,FEMALE,OWNED,2,GOOD
1249,42,MALE,OWNED,0,GOOD
1250,24,MALE,RENT,0,GOOD
1251,29,MALE,RENT,5,BAD
1252,39,FEMALE,RENT,5,GOOD
1253,40,MALE,PARENTS,0,GOOD
1254,30,MALE,RENT,0,GOOD
1255,30,FEMALE,RENT,4,BAD
1256,37,MALE,OWNED,4,GOOD
1257,35,MALE,OWNED,1,GOOD
1258,33,MALE,RENT,4,BAD
1259,33,MALE,RENT,1,BAD
1260,33,MALE,OWNED,4,BAD
1261,32,FEMALE,RENT,5,BAD
1262,30,FEMALE,OWNED,0,GOOD
1263,32,MALE,RENT,4,BAD
1264,20,FEMALE,OWNED,1,GOOD
1265,32,MALE,RENT,2,GOOD
1266,29,FEMALE,PARENTS,4,GOOD
1267,38,FEMALE,RENT,1,BAD
1268,38,MALE,OWNED,0,GOOD
1269,39,MALE,RENT,4,BAD
1270,33,FEMALE,OWNED,3,GOOD
1271,44,FEMALE,RENT,0,GOOD
1272,38,MALE,OWNED,1,GOOD
1273,31,MALE,RENT,4,BAD
1274,34,MALE,OWNED,1,GOOD
1275,21,FEMALE,PARENTS,0,GOOD
1276,32,FEMALE,PARENTS,2,GOOD
1277,37,MALE,OWNED,5,GOOD
1278,36,MALE,RENT,3,GOOD
1279,33,MALE,RENT,0,GOOD
1280,39,MALE,OWNED,4,BAD
1281,42,MALE,RENT,2,BAD
1282,44,MALE,OWNED,5,GOOD
1283,34,FEMALE,OWNED,3,GOOD
1284,33,FEMALE,OWNED,3,GOOD
1285,25,FEMALE,RENT,0,GOOD
1286,44,FEMALE,OWNED,2,GOOD
1287,40,FEMALE,RENT,3,BAD
1288,42,MALE,OTHERS,3,BAD
1289,31,MALE,OWNED,2,GOOD
1290,45,MALE,OWNED,4,GOOD
1291,34,FEMALE,RENT,0,GOOD
1292,29,MALE,OTHERS,1,GOOD
1293,30,MALE,PARENTS,0,BAD
1294,42,FEMALE,OWNED,1,GOOD
1295,28,MALE,OWNED,0,GOOD
1296,44,MALE,OWNED,0,GOOD
1297,34,MALE,RENT,3,BAD
1298,40,FEMALE,OWNED,0,GOOD
1299,47,MALE,PARENTS,3,GOOD
1300,37,MALE,RENT,4,BAD
1301,35,MALE,OWNED,4,BAD
1302,27,MALE,OWNED,0,GOOD
1303,36,MALE,OTHERS,0,GOOD
1304,33,FEMALE,OWNED,3,GOOD
1305,30,MALE,RENT,5,BAD
1306,37,FEMALE,OWNED,4,GOOD
1307,42,FEMALE,PARENTS,1,BAD
1308,35,FEMALE,OWNED,0,GOOD
1309,51,MALE,OWNED,4,GOOD
1310,45,MALE,OTHERS,3,GOOD
1311,33,FEMALE,OWNED,3,GOOD
1312,39,FEMALE,RENT,3,GOOD
1313,38,MALE,OTHERS,0,GOOD
1314,33,MALE,OWNED,3,GOOD
1315,36,FEMALE,OWNED,3,GOOD
1316,47,FEMALE,OWNED,2,GOOD
1317,40,FEMALE,OTHERS,3,GOOD
1318,34,FEMALE,OWNED,0,GOOD
1319,34,MALE,OWNED,3,GOOD
1320,30,MALE,PARENTS,3,BAD
1321,36,MALE,OWNED,2,GOOD
1322,40,FEMALE,RENT,1,GOOD
1323,35,FEMALE,RENT,3,GOOD
1324,27,FEMALE,OWNED,1,GOOD
1325,44,FEMALE,RENT,1,GOOD
1326,20,FEMALE,OWNED,1,GOOD
1327,27,MALE,OWNED,0,GOOD
1328,38,FEMALE,RENT,5,BAD
1329,33,MALE,OTHERS,5,GOOD
1330,37,FEMALE,RENT,1,GOOD
1331,37,MALE,OWNED,2,GOOD
1332,28,FEMALE,RENT,2,GOOD
1333,29,MALE,OWNED,1,GOOD
1334,43,FEMALE,RENT,1,BAD
1335,29,MALE,OTHERS,2,GOOD
1336,42,MALE,RENT,2,GOOD
1337,31,MALE,OWNED,3,BAD
1338,28,MALE,OTHERS,3,BAD
1339,35,FEMALE,OWNED,2,GOOD
1340,27,MALE,OWNED,0,BAD
1341,39,MALE,RENT,2,BAD
1342,38,FEMALE,PARENTS,2,GOOD
1343,30,FEMALE,OWNED,3,GOOD
1344,34,MALE,OWNED,3,GOOD
1345,34,FEMALE,RENT,0,GOOD
