ID,Age,Gender,Residence.Ownership,number.of.dependants,status
681,33,MALE,OWNED,0,GOOD
682,25,MALE,OWNED,0,GOOD
683,31,FEMALE,OWNED,1,GOOD
684,31,MALE,RENT,0,GOOD
685,40,MALE,RENT,3,BAD
686,24,MALE,RENT,0,BAD
687,42,MALE,RENT,1,BAD
688,24,FEMALE,RENT,0,GOOD
689,32,MALE,OWNED,5,GOOD
690,40,FEMALE,RENT,5,GOOD
691,34,FEMALE,RENT,3,GOOD
692,27,FEMALE,OWNED,2,GOOD
693,33,MALE,RENT,2,BAD
694,31,FEMALE,OWNED,5,GOOD
695,33,MALE,OWNED,3,BAD
696,33,MALE,OWNED,2,BAD
697,41,MALE,RENT,2,BAD
698,41,FEMALE,RENT,0,BAD
699,31,MALE,OTHERS,1,GOOD
700,38,MALE,OTHERS,2,BAD
701,36,FEMALE,OWNED,2,GOOD
702,29,MALE,OWNED,1,GOOD
703,34,FEMALE,OWNED,3,GOOD
704,27,FEMALE,RENT,0,BAD
705,31,MALE,OWNED,1,GOOD
706,37,FEMALE,OWNED,0,GOOD
707,44,MALE,RENT,2,BAD
708,32,FEMALE,RENT,3,BAD
709,40,FEMALE,RENT,2,GOOD
710,17,FEMALE,PARENTS,0,GOOD
711,35,MALE,OWNED,2,BAD
712,44,MALE,OWNED,3,BAD
713,41,MALE,OWNED,3,GOOD
714,35,MALE,RENT,5,BAD
715,44,MALE,OTHERS,5,BAD
716,25,FEMALE,RENT,0,GOOD
717,32,MALE,OWNED,4,BAD
718,40,FEMALE,RENT,2,GOOD
719,42,FEMALE,OWNED,4,BAD
720,29,MALE,RENT,2,BAD
721,36,MALE,RENT,5,BAD
722,31,FEMALE,RENT,5,BAD
723,35,FEMALE,RENT,4,GOOD
724,50,MALE,OWNED,0,GOOD
725,30,MALE,OTHERS,0,GOOD
726,40,MALE,RENT,1,BAD
727,31,MALE,OWNED,0,GOOD
728,39,MALE,OTHERS,4,GOOD
729,31,FEMALE,RENT,0,GOOD
730,31,FEMALE,OWNED,5,GOOD
731,39,MALE,OTHERS,4,BAD
732,29,FEMALE,RENT,1,GOOD
733,27,MALE,RENT,1,BAD
734,37,FEMALE,OWNED,4,GOOD
735,38,MALE,OTHERS,5,BAD
736,40,MALE,RENT,1,BAD
737,48,MALE,OWNED,0,GOOD
738,45,MALE,RENT,5,BAD
739,44,FEMALE,OWNED,4,GOOD
740,24,MALE,OWNED,1,BAD
741,38,MALE,RENT,3,BAD
742,38,MALE,OWNED,5,BAD
743,37,FEMALE,OWNED,5,GOOD
744,42,MALE,OWNED,4,GOOD
745,44,FEMALE,OWNED,1,GOOD
746,30,FEMALE,RENT,2,BAD
747,28,MALE,OTHERS,2,GOOD
748,33,MALE,OWNED,0,GOOD
749,33,MALE,PARENTS,4,BAD
750,36,MALE,PARENTS,5,BAD
751,37,MALE,OWNED,1,GOOD
752,48,MALE,OTHERS,1,GOOD
753,39,FEMALE,RENT,3,GOOD
754,37,FEMALE,OWNED,5,BAD
755,23,MALE,PARENTS,1,BAD
756,35,MALE,OWNED,4,BAD
757,30,MALE,OWNED,0,GOOD
758,35,FEMALE,OWNED,4,BAD
759,31,MALE,PARENTS,1,GOOD
760,36,MALE,OWNED,1,GOOD
761,26,MALE,OWNED,1,GOOD
762,37,MALE,OTHERS,4,BAD
763,33,MALE,OWNED,2,GOOD
764,26,MALE,OWNED,0,GOOD
765,42,FEMALE,OWNED,3,GOOD
766,42,MALE,OWNED,2,GOOD
767,32,FEMALE,RENT,5,GOOD
768,33,FEMALE,RENT,3,GOOD
769,39,MALE,RENT,3,BAD
770,33,FEMALE,PARENTS,1,GOOD
771,42,FEMALE,OWNED,2,GOOD
772,32,FEMALE,OWNED,2,GOOD
773,31,MALE,RENT,2,BAD
774,28,FEMALE,OWNED,0,GOOD
775,37,MALE,OWNED,1,GOOD
776,33,MALE,OWNED,0,GOOD
777,39,FEMALE,OTHERS,4,BAD
778,35,MALE,RENT,2,BAD
779,38,MALE,RENT,3,BAD
780,33,MALE,RENT,4,BAD
781,46,FEMALE,RENT,5,GOOD
782,43,FEMALE,OWNED,3,GOOD
783,21,FEMALE,PARENTS,0,GOOD
784,24,MALE,OWNED,0,BAD
785,19,MALE,RENT,1,GOOD
786,41,FEMALE,RENT,4,BAD
787,30,MALE,OWNED,1,BAD
788,36,MALE,OWNED,5,GOOD
789,33,FEMALE,OWNED,4,GOOD
790,31,FEMALE,OWNED,4,GOOD
791,37,MALE,OWNED,1,GOOD
792,30,MALE,OWNED,0,GOOD
793,27,MALE,OWNED,0,GOOD
794,34,FEMALE,OTHERS,0,GOOD
795,32,MALE,OTHERS,1,GOOD
796,36,MALE,OWNED,0,GOOD
797,28,MALE,OWNED,1,GOOD
798,42,FEMALE,OWNED,3,GOOD
799,32,MALE,OWNED,0,GOOD
800,42,MALE,PARENTS,5,GOOD
801,29,MALE,OWNED,0,GOOD
802,33,MALE,PARENTS,2,BAD
803,38,FEMALE,OWNED,1,GOOD
804,26,MALE,PARENTS,0,BAD
805,36,MALE,OWNED,0,GOOD
806,42,MALE,OWNED,0,GOOD
807,29,FEMALE,OTHERS,0,GOOD
808,32,MALE,RENT,5,GOOD
809,44,MALE,OTHERS,3,BAD
810,35,MALE,RENT,3,BAD
811,30,MALE,RENT,5,BAD
812,41,FEMALE,OWNED,5,GOOD
813,38,MALE,OWNED,2,GOOD
814,33,MALE,RENT,0,BAD
815,42,FEMALE,OWNED,0,GOOD
816,29,MALE,OWNED,0,BAD
817,39,FEMALE,OWNED,0,GOOD
818,37,MALE,RENT,0,BAD
819,26,MALE,PARENTS,1,BAD
820,39,MALE,OWNED,0,GOOD
821,33,MALE,RENT,5,BAD
822,44,FEMALE,OWNED,2,GOOD
823,32,MALE,OWNED,0,GOOD
824,35,MALE,RENT,1,GOOD
825,40,MALE,OWNED,2,GOOD
826,37,FEMALE,OTHERS,4,BAD
827,37,MALE,RENT,1,BAD
828,39,FEMALE,OWNED,5,GOOD
829,34,FEMALE,OWNED,5,GOOD
830,28,MALE,RENT,1,BAD
831,30,FEMALE,OWNED,5,GOOD
832,39,FEMALE,OWNED,5,GOOD
833,35,MALE,OWNED,5,GOOD
834,37,FEMALE,RENT,2,GOOD
835,39,MALE,RENT,5,GOOD
836,30,MALE,OWNED,3,GOOD
837,34,FEMALE,PARENTS,1,GOOD
838,31,MALE,PARENTS,0,BAD
839,46,MALE,OWNED,1,GOOD
840,35,MALE,OWNED,1,GOOD
841,35,MALE,RENT,4,BAD
842,30,FEMALE,RENT,0,GOOD
843,44,MALE,OWNED,0,GOOD
844,41,MALE,OWNED,0,GOOD
845,34,MALE,RENT,1,GOOD
846,33,MALE,OWNED,0,GOOD
847,37,MALE,RENT,3,GOOD
848,34,MALE,OWNED,4,GOOD
849,35,FEMALE,OWNED,3,GOOD
850,27,MALE,OWNED,0,BAD
851,33,MALE,RENT,2,BAD
852,38,MALE,OTHERS,4,BAD
853,37,FEMALE,OWNED,5,GOOD
854,34,MALE,RENT,2,BAD
855,38,MALE,RENT,0,BAD
856,37,MALE,RENT,4,BAD
857,34,MALE,PARENTS,5,GOOD
858,38,MALE,OTHERS,3,BAD
859,38,FEMALE,OTHERS,1,GOOD
860,36,MALE,RENT,4,BAD
861,42,MALE,OWNED,0,GOOD
862,40,MALE,OWNED,3,GOOD
863,25,MALE,OWNED,3,BAD
864,31,MALE,RENT,0,GOOD
865,27,MALE,OWNED,0,BAD
866,39,MALE,RENT,5,BAD
867,36,MALE,RENT,3,BAD
868,37,FEMALE,RENT,2,GOOD
869,33,FEMALE,RENT,0,GOOD
870,35,MALE,OWNED,0,GOOD
871,28,MALE,OWNED,2,GOOD
872,36,FEMALE,RENT,4,GOOD
873,40,MALE,OWNED,1,GOOD
874,40,FEMALE,OWNED,5,GOOD
875,25,MALE,OWNED,0,BAD
876,35,MALE,OWNED,5,BAD
877,27,MALE,RENT,0,BAD
878,23,MALE,OWNED,1,GOOD
879,36,MALE,OWNED,5,BAD
880,32,MALE,RENT,5,BAD
881,43,MALE,PARENTS,0,GOOD
882,36,FEMALE,OTHERS,4,GOOD
883,42,MALE,OWNED,5,BAD
884,32,FEMALE,RENT,2,BAD
885,39,MALE,RENT,2,BAD
886,39,MALE,OWNED,0,GOOD
887,37,MALE,RENT,1,BAD
888,23,MALE,PARENTS,1,GOOD
889,32,MALE,OTHERS,5,BAD
890,36,FEMALE,PARENTS,5,GOOD
891,32,MALE,RENT,4,BAD
892,38,FEMALE,OWNED,3,GOOD
893,37,MALE,OWNED,0,GOOD
894,40,FEMALE,RENT,0,GOOD
895,50,FEMALE,RENT,5,GOOD
896,22,MALE,OWNED,1,GOOD
897,45,MALE,OWNED,0,GOOD
898,39,FEMALE,OWNED,1,GOOD
899,30,MALE,OWNED,5,GOOD
900,30,FEMALE,OWNED,1,GOOD
901,45,MALE,OTHERS,1,GOOD
902,29,MALE,RENT,0,GOOD
903,36,FEMALE,OWNED,2,GOOD
904,30,FEMALE,RENT,0,GOOD
905,33,MALE,OWNED,5,GOOD
906,43,FEMALE,RENT,4,BAD
907,43,FEMALE,OWNED,5,GOOD
908,31,MALE,OWNED,0,GOOD
909,31,FEMALE,OWNED,0,GOOD
910,37,MALE,PARENTS,1,GOOD
911,38,MALE,OTHERS,5,GOOD
912,26,FEMALE,OWNED,3,GOOD
913,33,FEMALE,OWNED,1,GOOD
914,37,FEMALE,RENT,0,GOOD
915,32,FEMALE,OTHERS,1,GOOD
916,37,MALE,PARENTS,5,GOOD
917,33,FEMALE,OWNED,5,GOOD
918,36,MALE,RENT,5,GOOD
919,44,MALE,OWNED,0,GOOD
920,43,MALE,RENT,3,GOOD
921,39,MALE,OWNED,2,GOOD
922,25,FEMALE,RENT,1,GOOD
923,51,FEMALE,OWNED,0,GOOD
924,33,MALE,OWNED,0,GOOD
925,35,MALE,OWNED,5,BAD
926,34,MALE,OWNED,4,GOOD
927,30,FEMALE,OTHERS,0,GOOD
928,29,FEMALE,OWNED,2,GOOD
929,40,FEMALE,RENT,5,BAD
930,27,MALE,RENT,0,BAD
931,34,MALE,RENT,5,BAD
932,39,MALE,OWNED,5,GOOD
933,39,MALE,OWNED,4,GOOD
934,34,MALE,OWNED,2,GOOD
935,49,FEMALE,OWNED,1,GOOD
936,30,MALE,OWNED,5,GOOD
937,30,MALE,OWNED,1,GOOD
938,33,MALE,RENT,3,BAD
939,36,MALE,OWNED,5,GOOD
940,23,FEMALE,PARENTS,0,GOOD
941,40,FEMALE,OWNED,1,GOOD
942,33,MALE,RENT,2,GOOD
943,39,FEMALE,OWNED,5,GOOD
944,42,FEMALE,RENT,3,BAD
945,32,FEMALE,OWNED,1,GOOD
946,23,MALE,RENT,1,BAD
947,33,FEMALE,OWNED,0,GOOD
948,34,FEMALE,OWNED,2,GOOD
949,36,MALE,OWNED,3,GOOD
950,47,FEMALE,RENT,4,BAD
951,39,FEMALE,OWNED,1,GOOD
952,28,FEMALE,RENT,0,GOOD
953,35,FEMALE,RENT,3,GOOD
954,25,MALE,OWNED,1,GOOD
955,42,MALE,RENT,4,BAD
956,39,MALE,RENT,0,GOOD
957,42,MALE,OTHERS,0,GOOD
958,35,MALE,OWNED,5,BAD
959,44,MALE,OWNED,4,GOOD
960,33,MALE,OWNED,3,GOOD
961,33,FEMALE,PARENTS,2,GOOD
962,42,MALE,OWNED,5,GOOD
963,26,FEMALE,OWNED,0,GOOD
964,36,MALE,OWNED,2,GOOD
965,39,MALE,OWNED,2,BAD
966,40,MALE,RENT,5,BAD
967,29,MALE,OWNED,2,GOOD
968,30,FEMALE,RENT,0,BAD
969,39,FEMALE,OWNED,5,BAD
970,33,FEMALE,OWNED,4,BAD
971,37,MALE,RENT,0,GOOD
972,40,FEMALE,OWNED,2,GOOD
973,34,MALE,RENT,5,BAD
974,32,FEMALE,RENT,4,BAD
975,32,MALE,OTHERS,3,GOOD
976,19,FEMALE,OWNED,1,GOOD
977,32,MALE,RENT,5,BAD
978,38,FEMALE,OWNED,4,GOOD
979,40,MALE,OWNED,1,GOOD
980,33,MALE,RENT,3,BAD
981,44,FEMALE,OWNED,3,GOOD
982,36,FEMALE,OWNED,2,GOOD
983,32,FEMALE,RENT,2,BAD
984,36,MALE,OWNED,5,GOOD
985,20,MALE,PARENTS,1,BAD
986,43,FEMALE,RENT,0,GOOD
987,48,MALE,OWNED,3,GOOD
988,34,MALE,RENT,2,BAD
989,25,FEMALE,OWNED,0,GOOD
990,33,MALE,OWNED,1,GOOD
991,31,FEMALE,RENT,0,BAD
992,34,FEMALE,OWNED,2,GOOD
993,29,MALE,OWNED,4,GOOD
994,27,FEMALE,RENT,0,GOOD
995,26,MALE,OWNED,1,GOOD
996,51,MALE,RENT,5,BAD
997,26,FEMALE,RENT,1,BAD
998,36,MALE,OTHERS,2,BAD
999,43,MALE,RENT,3,GOOD
1000,38,FEMALE,OWNED,2,GOOD
1001,29,MALE,OTHERS,4,BAD
1002,42,FEMALE,RENT,4,BAD
1003,38,FEMALE,OWNED,4,GOOD
1004,39,FEMALE,OTHERS,0,GOOD
1005,40,MALE,OWNED,5,GOOD
1006,42,FEMALE,OWNED,5,GOOD
1007,42,MALE,OTHERS,2,GOOD
1008,42,MALE,OWNED,5,GOOD
1009,37,FEMALE,RENT,1,GOOD
1010,27,FEMALE,RENT,1,BAD
1011,32,MALE,OWNED,1,GOOD
1012,31,MALE,OWNED,0,GOOD
1013,36,FEMALE,RENT,3,BAD
1014,34,FEMALE,OWNED,5,GOOD
1015,37,FEMALE,OWNED,3,GOOD
1016,34,FEMALE,RENT,3,GOOD
1017,27,MALE,RENT,0,BAD
1018,34,MALE,PARENTS,5,BAD
1019,38,MALE,RENT,2,GOOD
1020,31,FEMALE,OWNED,0,GOOD
1021,39,MALE,OWNED,0,GOOD
1022,31,FEMALE,OWNED,2,BAD
1023,46,MALE,OWNED,5,GOOD
1024,33,MALE,OWNED,3,BAD
1025,23,FEMALE,RENT,0,GOOD
1026,29,MALE,RENT,4,BAD
1027,25,MALE,RENT,2,GOOD
1028,31,FEMALE,RENT,5,BAD
1029,38,FEMALE,PARENTS,1,GOOD
1030,30,MALE,OWNED,0,GOOD
1031,33,FEMALE,PARENTS,5,BAD
1032,36,FEMALE,OWNED,4,BAD
1033,33,FEMALE,OWNED,3,GOOD
1034,40,FEMALE,RENT,1,GOOD
1035,22,MALE,PARENTS,0,GOOD
1036,41,FEMALE,OWNED,2,GOOD
1037,33,MALE,PARENTS,2,BAD
1038,46,FEMALE,PARENTS,5,GOOD
1039,32,FEMALE,PARENTS,4,GOOD
1040,38,FEMALE,PARENTS,1,GOOD
1041,34,MALE,OWNED,4,BAD
1042,38,FEMALE,OWNED,2,GOOD
1043,44,FEMALE,RENT,2,GOOD
1044,45,FEMALE,OWNED,3,GOOD
1045,39,MALE,OWNED,1,GOOD
1046,32,FEMALE,OWNED,1,GOOD
1047,37,FEMALE,PARENTS,1,GOOD
1048,28,MALE,RENT,0,BAD
1049,36,FEMALE,RENT,1,GOOD
1050,40,MALE,OWNED,5,GOOD
1051,39,MALE,OTHERS,4,BAD
1052,36,MALE,RENT,2,BAD
1053,31,MALE,RENT,1,BAD
1054,38,MALE,OWNED,5,BAD
1055,34,FEMALE,OTHERS,1,GOOD
1056,42,FEMALE,RENT,1,GOOD
1057,37,FEMALE,RENT,1,BAD
1058,33,FEMALE,RENT,5,BAD
1059,32,MALE,RENT,3,BAD
1060,29,MALE,RENT,4,BAD
1061,47,MALE,RENT,0,BAD
1062,41,MALE,PARENTS,0,GOOD
1063,40,MALE,OWNED,2,GOOD
1064,25,FEMALE,OWNED,1,GOOD
1065,33,MALE,OWNED,2,GOOD
1066,35,MALE,RENT,0,GOOD
1067,43,FEMALE,OWNED,1,GOOD
1068,35,FEMALE,RENT,4,BAD
1069,36,MALE,RENT,0,BAD
1070,27,MALE,PARENTS,0,GOOD
1071,37,MALE,OWNED,2,BAD
1072,21,FEMALE,OWNED,1,GOOD
1073,37,MALE,OWNED,4,GOOD
1074,50,MALE,RENT,5,BAD
1075,33,FEMALE,RENT,0,BAD
1076,30,FEMALE,OWNED,1,GOOD
1077,38,FEMALE,OWNED,0,GOOD
1078,45,FEMALE,PARENTS,2,GOOD
1079,38,FEMALE,OWNED,1,GOOD
1080,33,MALE,OWNED,5,GOOD
1081,24,MALE,OWNED,0,GOOD
1082,27,MALE,OWNED,0,GOOD
1083,36,MALE,RENT,3,GOOD
1084,29,MALE,OWNED,0,GOOD
1085,24,MALE,OWNED,1,GOOD
1086,39,FEMALE,OWNED,1,GOOD
1087,22,FEMALE,PARENTS,1,GOOD
1088,42,FEMALE,RENT,0,GOOD
1089,42,MALE,OWNED,4,GOOD
1090,30,MALE,OWNED,3,BAD
1091,32,MALE,OWNED,4,BAD
1092,35,MALE,OWNED,2,GOOD
1093,35,MALE,OWNED,5,BAD
1094,36,MALE,OWNED,0,GOOD
1095,37,FEMALE,PARENTS,0,GOOD
1096,34,FEMALE,RENT,3,BAD
1097,31,MALE,OWNED,5,GOOD
1098,37,MALE,RENT,3,BAD
1099,29,FEMALE,OWNED,1,GOOD
1100,39,MALE,RENT,3,BAD
1101,40,FEMALE,OWNED,5,GOOD
1102,38,MALE,OWNED,0,GOOD
1103,38,MALE,OWNED,3,GOOD
1104,33,MALE,OWNED,5,BAD
1105,37,MALE,PARENTS,0,BAD
1106,28,FEMALE,OWNED,0,GOOD
1107,28,MALE,OWNED,3,GOOD
1108,33,MALE,RENT,3,GOOD
1109,37,FEMALE,RENT,2,GOOD
1110,28,FEMALE,RENT,3,BAD
1111,31,FEMALE,OWNED,4,GOOD
1112,41,MALE,OWNED,0,GOOD
1113,36,MALE,OWNED,4,GOOD
1114,23,MALE,OWNED,0,GOOD
1115,23,FEMALE,OWNED,1,GOOD
1116,28,FEMALE,PARENTS,1,GOOD
1117,33,MALE,OWNED,5,GOOD
1118,28,FEMALE,RENT,5,BAD
1119,40,MALE,OTHERS,5,BAD
1120,29,FEMALE,OWNED,1,GOOD
1121,48,FEMALE,OWNED,4,GOOD
1122,37,FEMALE,OTHERS,0,GOOD
1123,38,MALE,OTHERS,4,BAD
1124,27,FEMALE,RENT,0,GOOD
1125,36,MALE,OWNED,0,GOOD
1126,30,FEMALE,PARENTS,0,GOOD
1127,29,MALE,OWNED,2,GOOD
1128,39,FEMALE,OTHERS,3,GOOD
1129,36,FEMALE,OWNED,5,GOOD
1130,35,FEMALE,OWNED,4,BAD
1131,35,FEMALE,OWNED,1,GOOD
1132,44,MALE,OTHERS,2,BAD
1133,37,MALE,RENT,0,BAD
1134,26,MALE,OWNED,0,GOOD
1135,38,MALE,RENT,0,BAD
1136,14,MALE,PARENTS,1,BAD
1137,38,MALE,PARENTS,0,GOOD
1138,31,MALE,RENT,2,GOOD
1139,49,FEMALE,RENT,5,BAD
1140,38,FEMALE,OWNED,4,GOOD
1141,36,MALE,RENT,3,GOOD
1142,22,MALE,PARENTS,1,BAD
1143,38,FEMALE,OWNED,2,GOOD
1144,31,MALE,RENT,4,BAD
1145,32,MALE,OTHERS,1,GOOD
1146,31,MALE,PARENTS,4,BAD
1147,33,MALE,PARENTS,2,GOOD
1148,42,MALE,OWNED,5,BAD
1149,50,FEMALE,OWNED,0,GOOD
1150,27,MALE,RENT,0,BAD
1151,45,MALE,OWNED,3,GOOD
1152,35,FEMALE,OWNED,0,GOOD
1153,37,MALE,RENT,5,BAD
1154,34,MALE,RENT,5,BAD
1155,29,MALE,OWNED,0,GOOD
1156,30,MALE,RENT,1,GOOD
1157,36,MALE,OWNED,3,GOOD
1158,39,MALE,OWNED,4,GOOD
1159,40,MALE,OTHERS,3,GOOD
1160,17,FEMALE,PARENTS,1,BAD
1161,34,MALE,PARENTS,4,BAD
1162,25,MALE,RENT,0,GOOD
1163,37,MALE,OTHERS,5,GOOD
1164,30,FEMALE,RENT,4,GOOD
1165,28,FEMALE,OWNED,5,GOOD
1166,37,MALE,OWNED,0,GOOD
1167,42,FEMALE,OWNED,4,GOOD
1168,33,MALE,OTHERS,2,GOOD
1169,37,FEMALE,OWNED,5,GOOD
1170,39,FEMALE,OWNED,3,GOOD
1171,46,MALE,OWNED,1,GOOD
1172,35,MALE,PARENTS,4,GOOD
1173,33,MALE,RENT,5,BAD
1174,36,MALE,OWNED,0,GOOD
1175,36,FEMALE,OTHERS,2,GOOD
1176,38,MALE,PARENTS,0,GOOD
1177,29,MALE,OWNED,0,GOOD
1178,41,FEMALE,RENT,0,GOOD
1179,43,FEMALE,RENT,2,BAD
1180,43,FEMALE,RENT,5,BAD
1181,40,MALE,OWNED,2,GOOD
1182,34,MALE,OWNED,1,GOOD
1183,28,FEMALE,OWNED,0,GOOD
1184,26,MALE,OWNED,0,GOOD
1185,49,FEMALE,OWNED,4,GOOD
1186,29,MALE,RENT,2,GOOD
1187,29,MALE,OWNED,0,GOOD
1188,24,MALE,OWNED,1,BAD
1189,43,MALE,OWNED,0,GOOD
1190,40,MALE,PARENTS,0,BAD
1191,31,MALE,RENT,1,BAD
1192,43,FEMALE,OWNED,1,GOOD
1193,38,MALE,OTHERS,3,BAD
1194,35,FEMALE,OWNED,5,GOOD
1195,34,FEMALE,PARENTS,3,GOOD
1196,31,FEMALE,PARENTS,0,GOOD
1197,34,MALE,OWNED,1,GOOD
1198,31,MALE,RENT,1,BAD
1199,36,MALE,PARENTS,4,BAD
1200,40,FEMALE,RENT,4,BAD
1201,37,MALE,OWNED,2,BAD
1202,26,FEMALE,OWNED,1,GOOD
1203,29,FEMALE,OWNED,1,GOOD
1204,44,FEMALE,PARENTS,1,GOOD
1205,49,FEMALE,RENT,0,GOOD
1206,37,MALE,OWNED,0,GOOD
1207,43,FEMALE,OWNED,4,GOOD
1208,24,MALE,RENT,0,GOOD
1209,35,MALE,RENT,1,BAD
1210,36,MALE,RENT,2,GOOD
1211,31,MALE,OWNED,5,GOOD
1212,35,MALE,RENT,1,BAD
1213,39,FEMALE,OWNED,0,GOOD
1214,34,MALE,OWNED,0,GOOD
1215,34,MALE,PARENTS,3,BAD
1216,27,MALE,OWNED,0,GOOD
1217,36,MALE,RENT,4,BAD
1218,40,FEMALE,OWNED,2,GOOD
1219,26,MALE,OWNED,0,GOOD
1220,20,MALE,RENT,1,BAD
1221,38,FEMALE,OWNED,3,GOOD
1222,38,FEMALE,PARENTS,3,GOOD
1223,39,FEMALE,OWNED,4,GOOD
1224,47,MALE,PARENTS,0,GOOD
1225,38,MALE,OTHERS,1,GOOD
1226,30,MALE,RENT,2,GOOD
1227,32,MALE,RENT,4,BAD
1228,36,MALE,OWNED,5,GOOD
1229,27,MALE,RENT,3,BAD
1230,35,FEMALE,RENT,3,BAD
1231,33,MALE,OWNED,5,BAD
1232,38,FEMALE,RENT,2,GOOD
1233,29,MALE,OWNED,5,BAD
1234,39,MALE,OWNED,1,BAD
1235,34,MALE,OWNED,1,GOOD
1236,32,MALE,PARENTS,2,GOOD
1237,21,FEMALE,PARENTS,0,GOOD
1238,37,FEMALE,OWNED,5,GOOD
1239,33,MALE,RENT,4,BAD
1240,39,MALE,OWNED,3,GOOD
1241,32,MALE,PARENTS,2,GOOD
1242,28,FEMALE,RENT,3,BAD
1243,46,MALE,OWNED,1,GOOD
1244,33,MALE,OTHERS,1,GOOD
1245,32,MALE,RENT,0,GOOD
1246,38,MALE,RENT,3,BAD
1247,40,MALE,OWNED,1,GOOD
1248,26,FEMALE,OWNED,1,GOOD
1249,30,MALE,OWNED,5,BAD
1250,39,MALE,RENT,4,BAD
1251,35,FEMALE,OWNED,4,BAD
1252,29,MALE,OTHERS,3,BAD
1253,29,MALE,OWNED,0,GOOD
1254,27,MALE,OWNED,0,GOOD
1255,37,FEMALE,OWNED,0,GOOD
1256,44,FEMALE,OWNED,2,GOOD
1257,39,MALE,RENT,3,BAD
1258,31,FEMALE,OWNED,2,GOOD
1259,40,MALE,RENT,2,BAD
1260,42,MALE,OWNED,1,GOOD
1261,38,MALE,RENT,5,BAD
1262,35,FEMALE,OWNED,2,GOOD
1263,34,MALE,OWNED,4,GOOD
1264,27,MALE,OWNED,4,GOOD
1265,33,MALE,RENT,3,BAD
1266,38,FEMALE,OWNED,5,GOOD
1267,24,MALE,RENT,1,GOOD
1268,36,MALE,OWNED,3,GOOD
1269,34,FEMALE,RENT,3,GOOD
1270,42,FEMALE,RENT,2,GOOD
1271,40,FEMALE,RENT,2,BAD
1272,45,MALE,RENT,4,BAD
1273,28,FEMALE,RENT,1,GOOD
1274,42,MALE,OWNED,0,GOOD
1275,30,MALE,RENT,0,GOOD
1276,30,MALE,OTHERS,1,BAD
1277,34,FEMALE,OWNED,4,GOOD
1278,29,FEMALE,RENT,3,BAD
1279,36,FEMALE,RENT,4,BAD
1280,32,MALE,OWNED,0,GOOD
1281,28,FEMALE,OWNED,3,GOOD
1282,43,FEMALE,OWNED,3,GOOD
1283,43,FEMALE,RENT,1,GOOD
1284,34,MALE,RENT,0,BAD
1285,40,FEMALE,OWNED,2,GOOD
1286,41,FEMALE,RENT,1,GOOD
1287,33,MALE,RENT,0,BAD
1288,36,MALE,OWNED,3,GOOD
1289,36,MALE,RENT,1,BAD
1290,41,MALE,OWNED,5,GOOD
1291,37,MALE,PARENTS,5,BAD
1292,37,MALE,OWNED,5,GOOD
1293,29,MALE,OWNED,0,GOOD
1294,45,FEMALE,OWNED,0,GOOD
1295,36,MALE,OWNED,1,GOOD
1296,42,MALE,OWNED,0,GOOD
1297,50,MALE,OWNED,2,GOOD
1298,35,FEMALE,OTHERS,1,GOOD
1299,33,MALE,OWNED,0,GOOD
1300,35,MALE,OWNED,1,GOOD
1301,47,MALE,OWNED,1,GOOD
1302,33,FEMALE,RENT,1,GOOD
1303,42,MALE,RENT,0,GOOD
1304,36,FEMALE,RENT,3,BAD
1305,35,FEMALE,RENT,0,GOOD
1306,39,FEMALE,OWNED,2,GOOD
1307,30,MALE,OTHERS,1,BAD
1308,37,FEMALE,OWNED,3,GOOD
1309,35,FEMALE,RENT,0,BAD
1310,37,MALE,RENT,1,GOOD
1311,33,FEMALE,OWNED,4,GOOD
1312,25,MALE,OWNED,0,BAD
1313,46,MALE,OWNED,1,GOOD
1314,22,FEMALE,PARENTS,0,GOOD
1315,35,MALE,RENT,0,BAD
1316,33,MALE,PARENTS,0,GOOD
1317,34,FEMALE,RENT,5,BAD
1318,30,FEMALE,OTHERS,0,GOOD
1319,40,FEMALE,OTHERS,4,BAD
1320,35,FEMALE,PARENTS,1,GOOD
1321,37,FEMALE,RENT,2,GOOD
1322,26,MALE,RENT,1,BAD
1323,42,FEMALE,OWNED,3,GOOD
1324,39,FEMALE,OWNED,0,GOOD
1325,39,MALE,OWNED,5,GOOD
1326,31,MALE,OWNED,0,GOOD
1327,39,MALE,OWNED,0,GOOD
1328,33,FEMALE,OWNED,5,GOOD
1329,42,FEMALE,RENT,4,BAD
1330,42,FEMALE,PARENTS,5,BAD
1331,37,MALE,RENT,5,GOOD
1332,37,MALE,PARENTS,1,GOOD
1333,41,MALE,OWNED,5,GOOD
1334,38,MALE,OWNED,5,GOOD
1335,48,FEMALE,OWNED,5,GOOD
1336,30,FEMALE,RENT,1,GOOD
1337,37,MALE,OWNED,4,GOOD
1338,38,MALE,PARENTS,5,BAD
1339,38,MALE,OTHERS,4,GOOD
1340,50,FEMALE,OTHERS,4,GOOD
1341,39,MALE,PARENTS,4,BAD
1342,38,MALE,RENT,0,BAD
1343,37,MALE,OWNED,3,GOOD
1344,43,MALE,OWNED,1,GOOD
1345,27,FEMALE,RENT,0,GOOD
1346,34,FEMALE,OWNED,1,GOOD
1347,36,MALE,OWNED,5,BAD
1348,36,FEMALE,PARENTS,1,GOOD
1349,29,MALE,OWNED,0,GOOD
1350,39,MALE,OWNED,3,GOOD
